fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-09-16,WN,WN,WN,1619,WN,N773SA,1619,12892,LAX,"Los Angeles, CA",14893,SMF,"Sacramento, CA",1110,1117,7,15,1132,1230,3,1240,1233,-7,0,,0,N,90,76,58,1,373,,,,,,,,,
2018-06-13,G4,G4,G4,1201,G4,232NV,1201,14761,SFB,"Sanford, FL",10431,AVL,"Asheville, NC",1852,2230,218,14,2244,2346,13,2020,2359,219,0,,0,N,88,89,62,1,465,0,186,1,0,32,,,,
2019-09-20,DL,DL,DL,2824,DL,N670DN,2824,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",1545,1545,0,11,1556,1638,4,1656,1642,-14,0,,0,N,71,57,42,1,270,,,,,,,,,
2019-11-30,DL,DL_CODESHARE,DL,5026,9E,N832AY,5026,10821,BWI,"Baltimore, MD",11193,CVG,"Cincinnati, OH",1544,1541,-3,14,1555,1715,4,1728,1719,-9,0,,0,N,104,98,80,1,430,,,,,,,,,
2019-06-11,AA,AA_CODESHARE,AA,5374,OH,N552NN,5374,11057,CLT,"Charlotte, NC",14122,PIT,"Pittsburgh, PA",1510,1507,-3,13,1520,1615,5,1636,1620,-16,0,,0,N,86,73,55,1,366,,,,,,,,,
2018-01-24,AA,AA,AA,1523,AA,N950AN,1523,11298,DFW,"Dallas/Fort Worth, TX",11697,FLL,"Fort Lauderdale, FL",1030,1024,-6,9,1033,1345,4,1410,1349,-21,0,,0,N,160,145,132,1,1119,,,,,,,,,
2019-05-29,UA,UA,UA,563,UA,N68880,563,14100,PHL,"Philadelphia, PA",13930,ORD,"Chicago, IL",1720,1817,57,80,1937,2029,7,1847,2036,109,0,,0,N,147,199,112,1,678,0,1,52,0,56,,,,
2019-07-13,AA,AA_CODESHARE,AA,5545,OH,N603NN,5545,11057,CLT,"Charlotte, NC",11252,DAB,"Daytona Beach, FL",1016,1009,-7,19,1028,1132,4,1152,1136,-16,0,,0,N,96,87,64,1,416,,,,,,,,,
2018-03-26,UA,UA_CODESHARE,UA,3870,ZW,N413AW,3870,11995,GSO,"Greensboro/High Point, NC",12264,IAD,"Washington, DC",1440,1435,-5,9,1444,1536,4,1555,1540,-15,0,,0,N,75,65,52,1,239,,,,,,,,,
2018-10-01,F9,F9,F9,1212,F9,N312FR,1212,13891,ONT,"Ontario, CA",13204,MCO,"Orlando, FL",59,46,-13,15,101,818,7,847,825,-22,0,,0,N,288,279,257,1,2171,,,,,,,,,
2019-03-07,DL,DL,DL,1348,DL,N981AT,1348,15249,TLH,"Tallahassee, FL",10397,ATL,"Atlanta, GA",540,535,-5,12,547,631,5,648,636,-12,0,,0,N,68,61,44,1,223,,,,,,,,,
2019-05-26,NK,NK,NK,1914,NK,N648NK,1914,14747,SEA,"Seattle, WA",12889,LAS,"Las Vegas, NV",1159,1208,9,20,1228,1426,3,1432,1429,-3,0,,0,N,153,141,118,1,867,,,,,,,,,
2019-08-02,UA,UA_CODESHARE,UA,3794,ZW,N445AW,3794,13485,MSN,"Madison, WI",13930,ORD,"Chicago, IL",800,750,-10,14,804,832,16,905,848,-17,0,,0,N,65,58,28,1,109,,,,,,,,,
2018-12-31,G4,G4,G4,1759,G4,274NV,1759,13931,ORF,"Norfolk, VA",11697,FLL,"Fort Lauderdale, FL",1836,1844,8,13,1857,2046,4,2050,2050,0,0,,0,N,134,126,109,1,781,,,,,,,,,
2018-12-29,DL,DL_CODESHARE,DL,4756,OO,N455CA,4756,11433,DTW,"Detroit, MI",14696,SBN,"South Bend, IN",2025,2025,0,21,2046,2119,3,2147,2122,-25,0,,0,N,82,57,33,1,157,,,,,,,,,
2018-03-07,AA,AA,AA,1665,AA,N544UW,1665,11057,CLT,"Charlotte, NC",14307,PVD,"Providence, RI",1959,1954,-5,23,2017,2231,8,2152,2239,47,0,,0,N,113,165,134,1,683,0,0,47,0,0,,,,
2019-02-18,UA,UA,UA,2263,UA,N63890,2263,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1900,1853,-7,16,1909,2003,13,2036,2016,-20,0,,0,N,96,83,54,1,337,,,,,,,,,
2019-12-28,AS,AS,AS,116,AS,N525AS,116,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",1140,1148,8,17,1205,1407,5,1430,1412,-18,0,,0,N,230,204,182,1,1448,,,,,,,,,
2019-03-15,DL,DL,DL,1713,DL,N920DE,1713,11618,EWR,"Newark, NJ",10397,ATL,"Atlanta, GA",700,659,-1,14,713,912,7,923,919,-4,0,,0,N,143,140,119,1,746,,,,,,,,,
2019-10-27,AS,AS,AS,1380,AS,N843VA,1380,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",610,606,-4,29,635,848,2,855,850,-5,0,,0,N,165,164,133,1,1050,,,,,,,,,
2019-03-12,DL,DL_CODESHARE,DL,3700,OO,N187PQ,3700,15376,TUS,"Tucson, AZ",14869,SLC,"Salt Lake City, UT",1635,1655,20,14,1709,1936,3,1935,1939,4,0,,0,N,120,104,87,1,601,,,,,,,,,
2019-01-06,NK,NK,NK,152,NK,N686NK,152,14027,PBI,"West Palm Beach/Palm Beach, FL",10158,ACY,"Atlantic City, NJ",1650,1641,-9,12,1653,1904,8,1910,1912,2,0,,0,N,140,151,131,1,936,,,,,,,,,
2018-06-05,UA,UA,UA,1046,UA,N32404,1046,12266,IAH,"Houston, TX",12889,LAS,"Las Vegas, NV",951,948,-3,41,1029,1109,8,1112,1117,5,0,,0,N,201,209,160,1,1222,,,,,,,,,
2018-11-18,WN,WN,WN,5858,WN,N283WN,5858,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",1725,1725,0,33,1758,1840,5,1840,1845,5,0,,0,N,75,80,42,1,236,,,,,,,,,
2019-01-26,B6,B6,B6,589,B6,N203JB,589,11278,DCA,"Washington, DC",12451,JAX,"Jacksonville, FL",937,927,-10,12,939,1132,3,1153,1135,-18,0,,0,N,136,128,113,1,634,,,,,,,,,
2019-07-19,WN,WN,WN,2543,WN,N420WN,2543,10800,BUR,"Burbank, CA",10693,BNA,"Nashville, TN",1050,1049,-1,17,1106,1647,6,1650,1653,3,0,,0,N,240,244,221,1,1791,,,,,,,,,
2019-10-29,UA,UA,UA,2410,UA,N39475,2410,12892,LAX,"Los Angeles, CA",13204,MCO,"Orlando, FL",2245,2245,0,20,2305,613,8,615,621,6,0,,0,N,270,276,248,1,2218,,,,,,,,,
2019-05-19,F9,F9,F9,871,F9,N235FR,871,15356,TTN,"Trenton, NJ",10693,BNA,"Nashville, TN",1839,1831,-8,12,1843,1926,7,1950,1933,-17,0,,0,N,131,122,103,1,706,,,,,,,,,
2019-03-08,UA,UA,UA,522,UA,N13716,522,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",800,748,-12,21,809,914,17,936,931,-5,0,,0,N,156,163,125,1,733,,,,,,,,,
2019-03-26,UA,UA,UA,2198,UA,N68891,2198,13930,ORD,"Chicago, IL",12264,IAD,"Washington, DC",645,638,-7,15,653,917,5,926,922,-4,0,,0,N,101,104,84,1,588,,,,,,,,,
2018-03-25,AA,AA_CODESHARE,AA,4825,PT,N626AE,4825,14711,SCE,"State College, PA",14100,PHL,"Philadelphia, PA",600,600,0,16,616,647,11,710,658,-12,0,,0,N,70,58,31,1,153,,,,,,,,,
2018-07-22,UA,UA,UA,2129,UA,N47414,2129,14831,SJC,"San Jose, CA",13930,ORD,"Chicago, IL",655,644,-11,16,700,1240,14,1317,1254,-23,0,,0,N,262,250,220,1,1829,,,,,,,,,
2018-02-02,DL,DL_CODESHARE,DL,3491,9E,N324PQ,3491,11433,DTW,"Detroit, MI",13184,MBS,"Saginaw/Bay City/Midland, MI",2155,2152,-3,11,2203,2226,7,2257,2233,-24,0,,0,N,62,41,23,1,98,,,,,,,,,
2019-07-04,AA,AA_CODESHARE,AA,3306,MQ,N246NN,3306,10781,BTR,"Baton Rouge, LA",11298,DFW,"Dallas/Fort Worth, TX",800,753,-7,16,809,919,18,934,937,3,0,,0,N,94,104,70,1,383,,,,,,,,,
2019-07-29,DL,DL_CODESHARE,DL,3524,OO,N8968E,3524,13487,MSP,"Minneapolis, MN",12389,ISN,"Williston, ND",1515,1526,11,17,1543,1708,12,1719,1720,1,0,,0,N,124,114,85,1,546,,,,,,,,,
2018-05-20,WN,WN,WN,2805,WN,N489WN,2805,12892,LAX,"Los Angeles, CA",14831,SJC,"San Jose, CA",2055,2129,34,19,2148,2239,4,2205,2243,38,0,,0,N,70,74,51,1,308,0,0,4,0,34,,,,
2018-09-09,AA,AA,AA,970,AA,N321RL,970,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",829,824,-5,16,840,1103,10,1149,1113,-36,0,,0,N,200,169,143,1,1096,,,,,,,,,
2018-12-13,DL,DL,DL,947,DL,N394DA,947,15323,TRI,"Bristol/Johnson City/Kingsport, TN",10397,ATL,"Atlanta, GA",740,738,-2,5,743,829,5,905,834,-31,0,,0,N,85,56,46,1,227,,,,,,,,,
2018-04-01,DL,DL,DL,2778,DL,N553NW,2778,14747,SEA,"Seattle, WA",13204,MCO,"Orlando, FL",2240,2253,13,18,2311,635,12,704,647,-17,0,,0,N,324,294,264,1,2554,,,,,,,,,
2018-04-10,WN,WN,WN,557,WN,N8558Z,557,12889,LAS,"Las Vegas, NV",10800,BUR,"Burbank, CA",2050,2111,21,9,2120,2205,2,2155,2207,12,0,,0,N,65,56,45,1,223,,,,,,,,,
2019-04-27,DL,DL,DL,1207,DL,N928DN,1207,10397,ATL,"Atlanta, GA",11540,ELP,"El Paso, TX",1005,1002,-3,13,1015,1059,3,1132,1102,-30,0,,0,N,207,180,164,1,1282,,,,,,,,,
2019-09-19,AS,AS_CODESHARE,AS,2671,QX,N447QX,2671,14057,PDX,"Portland, OR",14747,SEA,"Seattle, WA",730,,,,,,,825,,,1,C,0,N,55,,,1,129,,,,,,,,,
2018-02-18,UA,UA_CODESHARE,UA,5089,OO,N920SW,5089,13344,MKG,"Muskegon, MI",13930,ORD,"Chicago, IL",1759,1749,-10,13,1802,1731,13,1803,1744,-19,0,,0,N,64,55,29,1,118,,,,,,,,,
2018-12-03,DL,DL,DL,1369,DL,N811DZ,1369,11986,GRR,"Grand Rapids, MI",10397,ATL,"Atlanta, GA",845,845,0,27,912,1046,7,1100,1053,-7,0,,0,N,135,128,94,1,640,,,,,,,,,
2019-10-12,UA,UA_CODESHARE,UA,4204,EV,N12569,4204,14307,PVD,"Providence, RI",13930,ORD,"Chicago, IL",615,631,16,15,646,759,6,807,805,-2,0,,0,N,172,154,133,1,849,,,,,,,,,
2018-09-27,DL,DL_CODESHARE,DL,6178,G7,N187GJ,6178,10721,BOS,"Boston, MA",14492,RDU,"Raleigh/Durham, NC",1940,1931,-9,21,1952,2126,11,2150,2137,-13,0,,0,N,130,126,94,1,612,,,,,,,,,
2018-05-27,AA,AA_CODESHARE,AA,2903,EV,N608QX,2903,11298,DFW,"Dallas/Fort Worth, TX",13367,MLI,"Moline, IL",2100,2059,-1,17,2116,2245,4,2259,2249,-10,0,,0,N,119,110,89,1,691,,,,,,,,,
2019-08-14,DL,DL,DL,1298,DL,N891DN,1298,12892,LAX,"Los Angeles, CA",12758,KOA,"Kona, HI",1715,1714,-1,14,1728,1930,4,1955,1934,-21,0,,0,N,340,320,302,1,2504,,,,,,,,,
2019-11-02,UA,UA_CODESHARE,UA,5067,OO,N871AS,5067,11468,EAR,"Kearney, NE",11292,DEN,"Denver, CO",635,624,-11,23,647,640,7,702,647,-15,0,,0,N,87,83,53,1,305,,,,,,,,,
2018-12-29,AS,AS_CODESHARE,AS,3355,OO,N405SY,3355,13487,MSP,"Minneapolis, MN",14679,SAN,"San Diego, CA",1825,1816,-9,19,1835,1930,4,2035,1934,-61,0,,0,N,250,198,175,1,1532,,,,,,,,,
2019-11-26,AA,AA,AA,658,AA,N118NN,658,12892,LAX,"Los Angeles, CA",14100,PHL,"Philadelphia, PA",1135,1141,6,17,1158,1917,6,1941,1923,-18,0,,0,N,306,282,259,1,2402,,,,,,,,,
2018-05-07,WN,WN,WN,1938,WN,N299WN,1938,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",655,653,-2,7,700,754,7,815,801,-14,0,,0,N,80,68,54,1,337,,,,,,,,,
2019-07-01,HA,HA,HA,531,HA,N485HA,531,12402,ITO,"Hilo, HI",12173,HNL,"Honolulu, HI",1948,1945,-3,14,1959,2034,7,2040,2041,1,0,,0,N,52,56,35,1,216,,,,,,,,,
2018-07-02,DL,DL_CODESHARE,DL,5713,CP,N639CZ,5713,14869,SLC,"Salt Lake City, UT",14107,PHX,"Phoenix, AZ",2042,2025,-17,23,2048,2100,5,2125,2105,-20,0,,0,N,103,100,72,1,507,,,,,,,,,
2019-03-15,UA,UA_CODESHARE,UA,4910,C5,N14173,4910,14307,PVD,"Providence, RI",11618,EWR,"Newark, NJ",1025,1017,-8,17,1034,1120,13,1143,1133,-10,0,,0,N,78,76,46,1,160,,,,,,,,,
2018-01-01,WN,WN,WN,1887,WN,N559WN,1887,10423,AUS,"Austin, TX",11540,ELP,"El Paso, TX",1520,1512,-8,10,1522,1544,2,1600,1546,-14,0,,0,N,100,94,82,1,528,,,,,,,,,
2018-12-26,WN,WN,WN,4761,WN,N923WN,4761,14771,SFO,"San Francisco, CA",12892,LAX,"Los Angeles, CA",1245,1316,31,12,1328,1419,8,1410,1427,17,0,,0,N,85,71,51,1,337,8,0,0,0,9,,,,
2019-12-14,AA,AA_CODESHARE,AA,4909,PT,N655AE,4909,11823,FWA,"Fort Wayne, IN",14100,PHL,"Philadelphia, PA",807,810,3,17,827,956,7,950,1003,13,0,,0,N,103,113,89,1,530,,,,,,,,,
2018-11-19,DL,DL_CODESHARE,DL,7406,OO,N882AS,7406,13459,MQT,"Marquette, MI",11433,DTW,"Detroit, MI",1500,1508,8,38,1546,1639,9,1635,1648,13,0,,0,N,95,100,53,1,349,,,,,,,,,
2019-05-03,DL,DL,DL,2059,DL,N828DN,2059,10397,ATL,"Atlanta, GA",14831,SJC,"San Jose, CA",1559,1558,-1,34,1632,1808,2,1803,1810,7,0,,0,N,304,312,276,1,2116,,,,,,,,,
2019-10-11,HA,HA,HA,339,HA,N475HA,339,12758,KOA,"Kona, HI",13830,OGG,"Kahului, HI",1530,1616,46,15,1631,1651,6,1605,1657,52,0,,0,N,35,41,20,1,84,6,0,0,0,46,,,,
2018-05-18,DL,DL_CODESHARE,DL,5708,CP,N630CZ,5708,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",600,934,214,34,1008,1111,6,730,1117,227,0,,0,N,90,103,63,1,373,214,0,13,0,0,,,,
2019-08-21,AA,AA,AA,1216,AA,N199UW,1216,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",840,841,1,10,851,1153,14,1220,1207,-13,0,,0,N,160,146,122,1,936,,,,,,,,,
2019-04-23,DL,DL,DL,1724,DL,N3760C,1724,14869,SLC,"Salt Lake City, UT",14747,SEA,"Seattle, WA",2215,2209,-6,17,2226,2310,10,2328,2320,-8,0,,0,N,133,131,104,1,689,,,,,,,,,
2018-01-24,DL,DL,DL,2410,DL,N979AT,2410,11259,DAL,"Dallas, TX",10397,ATL,"Atlanta, GA",700,658,-2,14,712,940,6,1000,946,-14,0,,0,N,120,108,88,1,721,,,,,,,,,
2018-06-10,WN,WN,WN,2590,WN,N8563Z,2590,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",1540,1540,0,5,1545,1808,6,1835,1814,-21,0,,0,N,175,154,143,1,1189,,,,,,,,,
2018-05-18,UA,UA_CODESHARE,UA,6203,YV,N80348,6203,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",1430,1427,-3,13,1440,1816,15,1841,1831,-10,0,,0,N,191,184,156,1,1208,,,,,,,,,
2018-06-29,UA,UA,UA,655,UA,N840UA,655,12264,IAD,"Washington, DC",10721,BOS,"Boston, MA",1233,1229,-4,18,1247,1347,9,1401,1356,-5,0,,0,N,88,87,60,1,413,,,,,,,,,
2019-02-08,AS,AS_CODESHARE,AS,2093,QX,N447QX,2093,14057,PDX,"Portland, OR",13264,MFR,"Medford, OR",1355,1349,-6,10,1359,1449,5,1455,1454,-1,0,,0,N,60,65,50,1,222,,,,,,,,,
2018-10-02,AA,AA_CODESHARE,AA,3718,MQ,N236NN,3718,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",1840,1834,-6,24,1858,1946,6,1957,1952,-5,0,,0,N,77,78,48,1,312,,,,,,,,,
2018-09-30,AA,AA,AA,2373,AA,N5007E,2373,14685,SAV,"Savannah, GA",11298,DFW,"Dallas/Fort Worth, TX",1726,1728,2,10,1738,1851,12,1919,1903,-16,0,,0,N,173,155,133,1,925,,,,,,,,,
2019-07-29,NK,NK,NK,250,NK,N906NK,250,13204,MCO,"Orlando, FL",13487,MSP,"Minneapolis, MN",1110,1109,-1,13,1122,1319,8,1341,1327,-14,0,,0,N,211,198,177,1,1310,,,,,,,,,
2019-09-17,DL,DL,DL,2611,DL,N394DA,2611,14869,SLC,"Salt Lake City, UT",11193,CVG,"Cincinnati, OH",940,938,-2,21,959,1450,5,1502,1455,-7,0,,0,N,202,197,171,1,1450,,,,,,,,,
2019-05-31,AA,AA_CODESHARE,AA,5509,OH,N511AE,5509,10693,BNA,"Nashville, TN",14100,PHL,"Philadelphia, PA",1135,1135,0,15,1150,1419,5,1439,1424,-15,0,,0,N,124,109,89,1,675,,,,,,,,,
2019-06-07,WN,WN,WN,2098,WN,N957WN,2098,11697,FLL,"Fort Lauderdale, FL",11278,DCA,"Washington, DC",1220,1309,49,34,1343,1540,4,1450,1544,54,0,,0,N,150,155,117,1,899,5,0,5,0,44,,,,
2018-06-29,UA,UA,UA,981,UA,N47505,981,12266,IAH,"Houston, TX",15304,TPA,"Tampa, FL",750,815,25,20,835,1122,5,1059,1127,28,0,,0,N,129,132,107,1,787,25,0,3,0,0,,,,
2019-05-05,AA,AA,AA,103,AA,N306NY,103,11298,DFW,"Dallas/Fort Worth, TX",10821,BWI,"Baltimore, MD",655,651,-4,16,707,1032,8,1053,1040,-13,0,,0,N,178,169,145,1,1217,,,,,,,,,
2018-10-16,DL,DL,DL,1476,DL,N332DN,1476,11433,DTW,"Detroit, MI",13487,MSP,"Minneapolis, MN",1352,1349,-3,11,1400,1425,4,1442,1429,-13,0,,0,N,110,100,85,1,528,,,,,,,,,
2019-06-15,DL,DL_CODESHARE,DL,3561,OO,N631SK,3561,14869,SLC,"Salt Lake City, UT",13851,OKC,"Oklahoma City, OK",1715,1712,-3,13,1725,2022,4,2034,2026,-8,0,,0,N,139,134,117,1,866,,,,,,,,,
2018-12-29,B6,B6,B6,820,B6,N706JB,820,12954,LGB,"Long Beach, CA",12094,HDN,"Hayden, CO",1114,1057,-17,18,1115,1415,3,1416,1418,2,0,,0,N,122,141,120,1,758,,,,,,,,,
2018-07-22,WN,WN,WN,4913,WN,N944WN,4913,11292,DEN,"Denver, CO",14107,PHX,"Phoenix, AZ",1835,1929,54,16,1945,2013,4,1930,2017,47,0,,0,N,115,108,88,1,602,45,0,0,0,2,,,,
2018-09-13,WN,WN,WN,4517,WN,N8517F,4517,13232,MDW,"Chicago, IL",13871,OMA,"Omaha, NE",1345,1353,8,12,1405,1508,3,1510,1511,1,0,,0,N,85,78,63,1,423,,,,,,,,,
2018-03-06,F9,F9,F9,1621,F9,N313FR,1621,11193,CVG,"Cincinnati, OH",13204,MCO,"Orlando, FL",1407,1402,-5,12,1414,1603,6,1621,1609,-12,0,,0,N,134,127,109,1,757,,,,,,,,,
2018-04-02,DL,DL,DL,1224,DL,N3762Y,1224,10397,ATL,"Atlanta, GA",10599,BHM,"Birmingham, AL",2224,2219,-5,18,2237,2203,4,2222,2207,-15,0,,0,N,58,48,26,1,134,,,,,,,,,
2019-11-27,DL,DL_CODESHARE,DL,3688,OO,N282SY,3688,14869,SLC,"Salt Lake City, UT",10800,BUR,"Burbank, CA",2034,2033,-1,18,2051,2149,6,2144,2155,11,0,,0,N,130,142,118,1,574,,,,,,,,,
2018-10-06,UA,UA,UA,2126,UA,N66803,2126,14492,RDU,"Raleigh/Durham, NC",11618,EWR,"Newark, NJ",1020,1020,0,17,1037,1145,6,1151,1151,0,0,,0,N,91,91,68,1,416,,,,,,,,,
2018-09-02,DL,DL_CODESHARE,DL,3606,OO,N926EV,3606,10397,ATL,"Atlanta, GA",10980,CHA,"Chattanooga, TN",1206,1159,-7,18,1217,1239,4,1255,1243,-12,0,,0,N,49,44,22,1,106,,,,,,,,,
2019-11-03,B6,B6,B6,713,B6,N373JB,713,10721,BOS,"Boston, MA",14576,ROC,"Rochester, NY",1335,1339,4,22,1401,1501,2,1504,1503,-1,0,,0,N,89,84,60,1,343,,,,,,,,,
2018-06-16,UA,UA_CODESHARE,UA,3600,YX,N646RW,3600,12266,IAH,"Houston, TX",11140,CRP,"Corpus Christi, TX",1810,1806,-4,17,1823,1903,4,1912,1907,-5,0,,0,N,62,61,40,1,201,,,,,,,,,
2019-10-22,UA,UA_CODESHARE,UA,5536,OO,N952SW,5536,14771,SFO,"San Francisco, CA",15376,TUS,"Tucson, AZ",1343,1335,-8,25,1400,1543,5,1605,1548,-17,0,,0,N,142,133,103,1,751,,,,,,,,,
2019-11-26,DL,DL_CODESHARE,DL,5236,9E,N335PQ,5236,11973,GPT,"Gulfport/Biloxi, MS",10397,ATL,"Atlanta, GA",1439,1435,-4,9,1444,1633,11,1706,1644,-22,0,,0,N,87,69,49,1,352,,,,,,,,,
2018-09-23,B6,B6,B6,912,B6,N298JB,912,13930,ORD,"Chicago, IL",10721,BOS,"Boston, MA",600,554,-6,21,615,901,5,916,906,-10,0,,0,N,136,132,106,1,867,,,,,,,,,
2018-08-04,UA,UA_CODESHARE,UA,3687,YX,N653RW,3687,13930,ORD,"Chicago, IL",11624,EYW,"Key West, FL",1131,1126,-5,13,1139,1524,7,1541,1531,-10,0,,0,N,190,185,165,1,1251,,,,,,,,,
2019-12-09,WN,WN,WN,2574,WN,N8654B,2574,11292,DEN,"Denver, CO",14057,PDX,"Portland, OR",1220,1220,0,10,1230,1354,3,1410,1357,-13,0,,0,N,170,157,144,1,991,,,,,,,,,
2018-09-20,WN,WN,WN,477,WN,N283WN,477,12992,LIT,"Little Rock, AR",11259,DAL,"Dallas, TX",545,544,-1,9,553,639,3,650,642,-8,0,,0,N,65,58,46,1,296,,,,,,,,,
2019-05-11,WN,WN,WN,2884,WN,N7726A,2884,14492,RDU,"Raleigh/Durham, NC",13204,MCO,"Orlando, FL",1045,1040,-5,8,1048,1201,7,1225,1208,-17,0,,0,N,100,88,73,1,534,,,,,,,,,
2018-06-28,HA,HA,HA,307,HA,N484HA,307,12758,KOA,"Kona, HI",12173,HNL,"Honolulu, HI",2030,2022,-8,14,2036,2105,6,2115,2111,-4,0,,0,N,45,49,29,1,163,,,,,,,,,
2019-05-21,UA,UA,UA,2298,UA,N406UA,2298,10994,CHS,"Charleston, SC",11618,EWR,"Newark, NJ",630,623,-7,9,632,758,5,830,803,-27,0,,0,N,120,100,86,1,628,,,,,,,,,
2019-08-18,UA,UA,UA,822,UA,N416UA,822,12264,IAD,"Washington, DC",10721,BOS,"Boston, MA",1705,1800,55,89,1929,2037,7,1848,2044,116,0,,0,N,103,164,68,1,413,0,42,61,0,13,1736.0,20,20,
2019-05-26,UA,UA_CODESHARE,UA,5586,OO,N869AS,5586,11109,COS,"Colorado Springs, CO",13930,ORD,"Chicago, IL",1635,1626,-9,20,1646,1950,17,2020,2007,-13,0,,0,N,165,161,124,1,911,,,,,,,,,
2019-06-28,UA,UA_CODESHARE,UA,3782,ZW,N468AW,3782,11003,CID,"Cedar Rapids/Iowa City, IA",13930,ORD,"Chicago, IL",1515,1621,66,8,1629,1708,15,1629,1723,54,0,,0,N,74,62,39,1,196,4,0,0,0,50,,,,
2019-04-18,UA,UA_CODESHARE,UA,6281,YV,N89304,6281,11540,ELP,"El Paso, TX",12266,IAH,"Houston, TX",600,719,79,17,736,1017,14,855,1031,96,0,,0,N,115,132,101,1,667,0,0,96,0,0,,,,
2018-04-03,AS,AS_CODESHARE,AS,3359,OO,N195SY,3359,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",838,827,-11,13,840,1017,7,1043,1024,-19,0,,0,N,125,117,97,1,605,,,,,,,,,
2018-07-15,WN,WN,WN,1661,WN,N259WN,1661,13796,OAK,"Oakland, CA",14908,SNA,"Santa Ana, CA",1355,1400,5,10,1410,1517,4,1520,1521,1,0,,0,N,85,81,67,1,371,,,,,,,,,
2019-04-19,AA,AA_CODESHARE,AA,3443,MQ,N221NN,3443,10781,BTR,"Baton Rouge, LA",11298,DFW,"Dallas/Fort Worth, TX",1623,1623,0,15,1638,1746,12,1755,1758,3,0,,0,N,92,95,68,1,383,,,,,,,,,
2018-04-08,WN,WN,WN,1286,WN,N558WN,1286,14679,SAN,"San Diego, CA",14747,SEA,"Seattle, WA",1720,1943,143,9,1952,2231,3,2015,2234,139,0,,0,N,175,171,159,1,1050,12,0,0,0,127,,,,
2019-11-03,AS,AS_CODESHARE,AS,2707,QX,N632QX,2707,14057,PDX,"Portland, OR",14747,SEA,"Seattle, WA",1830,1917,47,9,1926,1958,7,1930,2005,35,0,,0,N,60,48,32,1,129,0,0,1,0,34,,,,
2018-07-19,DL,DL,DL,58,DL,N936DN,58,11193,CVG,"Cincinnati, OH",10721,BOS,"Boston, MA",1501,1505,4,18,1523,1717,17,1719,1734,15,0,,0,N,138,149,114,1,752,0,0,15,0,0,,,,
2018-08-09,WN,WN,WN,2486,WN,N421LV,2486,11057,CLT,"Charlotte, NC",10821,BWI,"Baltimore, MD",810,925,75,19,944,1039,5,935,1044,69,0,,0,N,85,79,55,1,361,69,0,0,0,0,807.0,33,33,
2019-01-13,UA,UA_CODESHARE,UA,5047,OO,N941SW,5047,12264,IAD,"Washington, DC",11027,CKB,"Clarksburg/Fairmont, WV",1230,,,,,,,1335,,,1,B,0,N,65,,,1,151,,,,,,,,,
2019-06-18,DL,DL,DL,1096,DL,N545US,1096,14747,SEA,"Seattle, WA",12758,KOA,"Kona, HI",1545,1549,4,18,1607,1834,2,1852,1836,-16,0,,0,N,367,347,327,1,2688,,,,,,,,,
2019-06-22,AA,AA_CODESHARE,AA,4152,MQ,N273NN,4152,11298,DFW,"Dallas/Fort Worth, TX",15919,XNA,"Fayetteville, AR",1430,1427,-3,17,1444,1534,3,1541,1537,-4,0,,0,N,71,70,50,1,280,,,,,,,,,
2019-09-08,AA,AA_CODESHARE,AA,5495,OH,N725PS,5495,10874,CAK,"Akron, OH",11057,CLT,"Charlotte, NC",700,708,8,11,719,826,40,845,906,21,0,,0,N,105,118,67,1,394,8,0,13,0,0,,,,
2019-11-13,F9,F9,F9,734,F9,N235FR,734,10643,BKG,"Branson, MO",13930,ORD,"Chicago, IL",2140,2122,-18,11,2133,2238,14,2325,2252,-33,0,,0,N,105,90,65,1,471,,,,,,,,,
2018-10-27,AA,AA_CODESHARE,AA,4937,PT,N638AE,4937,14100,PHL,"Philadelphia, PA",12365,IPT,"Williamsport, PA",2140,2153,13,29,2222,2255,5,2245,2300,15,0,,0,N,65,67,33,1,129,0,0,15,0,0,,,,
